,Year,Area_ID,Crime_Code_Description,Count
2404,2017,14,FAMILIAL CRIMES,6
2405,2017,14,FRAUD,702
2406,2017,14,GAMBLING,113
2407,2017,14,KIDNAPPING,3
2408,2017,14,MURDER,4
2409,2017,14,OTHER,535
2410,2017,14,ROBBERY,184
2411,2017,14,SEXUAL CRIMES,137
2412,2017,14,THEFT,2000
2413,2017,14,VANDALISM,705
2414,2017,14,WEAPON,84
2415,2017,15,ASSAULT,780
2416,2017,15,BATTERY,710
2417,2017,15,BURGLARY,1389
2418,2017,15,FAMILIAL CRIME,61
2419,2017,15,FAMILIAL CRIMES,6
2420,2017,15,FRAUD,1031
2421,2017,15,GAMBLING,77
2422,2017,15,KIDNAPPING,13
2423,2017,15,MURDER,5
2424,2017,15,OTHER,660
2425,2017,15,ROBBERY,188
2426,2017,15,SEXUAL CRIMES,192
2427,2017,15,THEFT,1759
2428,2017,15,VANDALISM,828
2429,2017,15,WEAPON,97
2430,2017,16,ASSAULT,645
2431,2017,16,BATTERY,445
2432,2017,16,BURGLARY,692
2433,2017,16,FAMILIAL CRIME,61
2434,2017,16,FAMILIAL CRIMES,9
2435,2017,16,FRAUD,482
2436,2017,16,GAMBLING,43
2437,2017,16,KIDNAPPING,11
2438,2017,16,MURDER,4
2439,2017,16,OTHER,425
2440,2017,16,ROBBERY,178
2441,2017,16,SEXUAL CRIMES,133
2442,2017,16,THEFT,1220
2443,2017,16,VANDALISM,571
2444,2017,16,WEAPON,81
2445,2017,17,ASSAULT,523
2446,2017,17,BATTERY,463
2447,2017,17,BURGLARY,1446
2448,2017,17,FAMILIAL CRIME,53
2449,2017,17,FAMILIAL CRIMES,19
2450,2017,17,FRAUD,1015
2451,2017,17,GAMBLING,85
2452,2017,17,KIDNAPPING,7
2453,2017,17,MURDER,2
2454,2017,17,OTHER,477
2455,2017,17,ROBBERY,171
2456,2017,17,SEXUAL CRIMES,122
2457,2017,17,THEFT,1449
2458,2017,17,VANDALISM,584
2459,2017,17,WEAPON,72
2460,2017,18,ASSAULT,1458
2461,2017,18,BATTERY,735
2462,2017,18,BURGLARY,864
2463,2017,18,FAMILIAL CRIME,100
2464,2017,18,FAMILIAL CRIMES,23
2465,2017,18,FRAUD,233
2466,2017,18,GAMBLING,25
2467,2017,18,KIDNAPPING,17
2468,2017,18,MURDER,23
2469,2017,18,OTHER,595
2470,2017,18,ROBBERY,753
2471,2017,18,SEXUAL CRIMES,136
2472,2017,18,THEFT,1472
2473,2017,18,VANDALISM,804
2474,2017,18,WEAPON,226
2475,2017,19,ASSAULT,976
2476,2017,19,BATTERY,562
2477,2017,19,BURGLARY,938
2478,2017,19,FAMILIAL CRIME,88
2479,2017,19,FAMILIAL CRIMES,12
2480,2017,19,FRAUD,777
2481,2017,19,GAMBLING,51
2482,2017,19,KIDNAPPING,10
2483,2017,19,MURDER,11
2484,2017,19,OTHER,704
2485,2017,19,ROBBERY,247
2486,2017,19,SEXUAL CRIMES,163
2487,2017,19,THEFT,1468
2488,2017,19,VANDALISM,679
2489,2017,19,WEAPON,86
2490,2017,20,ASSAULT,847
2491,2017,20,BATTERY,791
2492,2017,20,BURGLARY,1316
2493,2017,20,FAMILIAL CRIME,40
2494,2017,20,FAMILIAL CRIMES,22
2495,2017,20,FRAUD,506
2496,2017,20,GAMBLING,94
2497,2017,20,KIDNAPPING,6
2498,2017,20,MURDER,6
2499,2017,20,OTHER,470
2500,2017,20,ROBBERY,490
2501,2017,20,SEXUAL CRIMES,138
2502,2017,20,THEFT,1396
2503,2017,20,VANDALISM,672
2504,2017,20,WEAPON,109
2505,2017,21,ASSAULT,610
2506,2017,21,BATTERY,521
2507,2017,21,BURGLARY,1098
2508,2017,21,FAMILIAL CRIME,58
2509,2017,21,FAMILIAL CRIMES,5
2510,2017,21,FRAUD,1147
2511,2017,21,GAMBLING,86
2512,2017,21,KIDNAPPING,3
2513,2017,21,MURDER,1
2514,2017,21,OTHER,533
2515,2017,21,ROBBERY,227
2516,2017,21,SEXUAL CRIMES,145
2517,2017,21,THEFT,1233
2518,2017,21,VANDALISM,595
2519,2017,21,WEAPON,81
